Date,Open,High,Low,Close,Volume
2016-03-11,24900,25700,21950,22300,3693362
2016-03-14,22050,23400,22000,22600,581135
2016-03-15,22600,22800,21050,21150,422813
2016-03-16,20850,21700,20800,21200,324052
2016-03-17,21250,21300,20000,20000,296144
2016-03-18,20250,22450,20050,21450,784291
2016-03-21,21900,21950,20900,20900,201444
2016-03-22,21000,21200,20300,20400,142265
2016-03-23,20100,20350,19450,19600,206046
2016-03-24,19500,20400,19300,19650,161771
2016-03-25,19900,19900,18950,18950,177097
2016-03-28,18850,18900,17350,17350,277767
2016-03-29,17500,18150,17150,17500,202384
2016-03-30,17750,18950,17450,18200,306573
2016-03-31,18350,21200,18150,19500,615124
2016-04-01,19350,20500,18900,19200,170442
2016-04-04,19300,19450,18800,19450,83018
2016-04-05,19800,20550,19400,19500,127834
2016-04-06,19450,19500,19000,19200,49617
2016-04-07,19450,19450,18700,18950,65498
2016-04-08,18750,19000,18250,18700,44207
2016-04-11,18450,18700,18000,18200,91385
2016-04-12,18150,18850,18050,18300,45688
2016-04-14,18250,19250,18250,18900,60158
2016-04-15,19000,19000,18550,18900,45935
2016-04-18,19000,19000,18450,18450,38290
2016-04-19,18500,19200,18350,18600,47070
2016-04-20,18800,19300,18650,19000,58806
2016-04-21,19250,19250,18450,18450,53250
2016-04-22,18700,18700,17250,17900,166181
2016-04-25,18000,18250,17800,17900,36443
2016-04-26,18050,20900,17850,19150,323565
2016-04-27,19150,19150,18300,18300,95766
2016-04-28,18200,18500,18000,18050,48318
2016-04-29,17950,18150,17800,17950,35015
2016-05-02,17950,18300,17950,18000,33870
2016-05-03,18000,18200,17550,17700,34657
2016-05-04,17500,17900,17500,17900,28974
2016-05-09,17900,17900,17350,17450,27973
2016-05-10,17450,17700,17450,17650,19749
2016-05-11,17900,18700,17550,18100,76144
2016-05-12,18100,18650,18100,18200,34709
2016-05-13,18100,18100,17550,17750,47531
2016-05-16,17750,17900,17300,17400,48999
2016-05-17,17400,17500,17150,17250,39060
2016-05-18,17300,17300,16550,16800,53918
2016-05-19,16600,16900,16450,16900,37371
2016-05-20,16800,17050,16500,16900,32194
2016-05-23,16900,17500,16700,17350,34829
2016-05-24,17250,17400,16900,17100,28412
2016-05-25,17150,17300,16550,16750,59834
2016-05-26,16650,17000,16550,16750,36173
2016-05-27,16650,16900,16400,16600,38415
2016-05-30,16700,16750,16450,16550,23993
2016-05-31,16550,17100,16400,17000,42360
2016-06-01,17000,17500,17000,17450,38234
2016-06-02,17500,17800,17200,17500,39432
2016-06-03,17800,18450,17550,18200,95762
2016-06-07,18450,19800,18200,18850,190243
2016-06-08,19150,19550,18900,19500,109232
2016-06-09,19750,20050,19200,19450,121875
2016-06-10,19250,19300,18700,19200,72183
2016-06-13,19200,20800,18850,19450,223553
2016-06-14,19650,19700,18900,19450,76653
2016-06-15,19450,19750,18400,18600,102771
2016-06-16,18600,19150,18000,18000,93120
2016-06-17,18200,18650,18000,18400,56166
2016-06-20,18300,18650,18100,18450,46142
2016-06-21,18400,19400,18250,18900,79400
2016-06-22,18900,19350,18550,18850,38493
2016-06-23,18850,18850,17850,18050,66974
2016-06-24,18250,18550,16650,17100,140842
2016-06-27,16500,17450,16500,17250,51721
2016-06-28,17050,18000,17050,18000,32036
2016-06-29,18500,18500,18000,18300,46794
2016-06-30,18600,18750,18350,18500,21951
2016-07-01,18750,18750,18300,18600,27519
2016-07-04,18400,18550,18000,18200,38573
2016-07-05,18200,19350,18150,19050,88651
2016-07-06,18900,20600,18650,20000,327687
2016-07-07,20500,21200,19700,20200,490236
2016-07-08,20350,21500,20250,20650,231483
2016-07-11,20900,21150,20200,20200,150504
2016-07-12,20300,20300,19400,19750,200205
2016-07-13,19950,22750,19900,22000,773142
2016-07-14,21700,24450,21650,23000,592763
2016-07-15,23450,23450,21900,22500,212090
2016-07-18,22500,22950,21000,22650,241202
2016-07-19,22800,25050,22800,23850,422292
2016-07-20,24100,24500,22600,23400,204360
2016-07-21,23850,24250,23000,23700,146209
2016-07-22,23400,24000,22750,22750,121874
2016-07-25,22400,22650,21500,21500,190499
2016-07-26,21750,23800,21650,23050,265598
2016-07-27,23500,23500,22300,22650,98803
2016-07-28,22650,23600,22000,23600,136447
2016-07-29,23400,23600,23050,23200,82593
2016-08-01,23200,25100,23050,24400,269828
2016-08-02,24150,25050,23800,24450,143336
2016-08-03,24250,24750,24100,24150,68828
2016-08-04,24400,25050,23000,23800,138671
2016-08-05,23800,24100,22300,22400,169742
2016-08-08,22400,23300,21600,22500,116727
2016-08-09,23150,23300,22000,22550,85870
2016-08-10,22400,23500,21650,23250,130006
2016-08-11,23450,23450,22400,22400,67148
2016-08-12,22550,22550,21500,21900,120161
2016-08-16,22100,22100,21000,21100,138157
2016-08-17,23700,24350,21650,22000,327682
2016-08-18,21700,22100,20800,21000,131819
2016-08-19,21000,21700,21000,21100,59986
2016-08-22,20800,21500,20600,21000,65210
2016-08-23,20900,21600,20850,21100,60125
2016-08-24,21350,21450,20050,20150,103111
2016-08-25,20100,20700,20000,20050,58172
2016-08-26,20000,21350,19500,21100,88395
2016-08-29,21150,21150,20450,20450,47105
2016-08-30,20550,21300,20550,21100,47659
2016-08-31,20850,21350,20550,20950,54563
2016-09-01,21200,21300,20750,20950,38171
2016-09-02,21150,21300,20650,20650,42880
2016-09-05,20700,21000,20200,20750,47764
2016-09-06,20950,24150,20600,23300,270613
2016-09-07,23300,23550,22500,22650,124280
2016-09-08,22650,22800,21250,21400,126977
2016-09-09,21400,22650,21000,21450,93085
2016-09-12,21450,21500,20750,21300,74713
2016-09-13,21300,22050,21200,21950,47207
2016-09-19,21700,22300,21650,21900,54430
2016-09-20,22000,22450,21900,21900,36446
2016-09-21,22350,22350,21600,21650,41804
2016-09-22,21650,22200,21200,21850,98762
2016-09-23,21800,23700,21750,23000,159121
2016-09-26,23000,23800,22700,22750,80293
2016-09-27,22950,23800,22600,23800,119084
2016-09-28,24000,24600,23700,23800,105861
2016-09-29,24150,24250,23550,23750,62886
2016-09-30,23900,24600,23450,23500,118133
2016-10-04,23250,23500,22550,22800,89018
2016-10-05,23200,23400,22600,22700,57129
2016-10-06,22900,23050,21700,21700,123129
2016-10-07,21900,22000,21300,21400,75724
2016-10-10,21200,22000,21200,22000,62666
2016-10-11,22150,22200,21650,21700,63359
2016-10-12,21900,22000,21250,21700,60557
2016-10-13,21700,22750,21650,22000,88304
2016-10-14,22100,22150,21650,21950,77096
2016-10-17,22000,22300,21250,21850,52362
2016-10-18,21800,23500,21550,22000,107669
2016-10-19,21800,22150,21750,21800,60429
2016-10-20,21800,22000,21200,21300,76493
2016-10-21,21400,21500,20750,20850,70667
2016-10-24,20750,21200,19750,20150,93092
2016-10-25,20200,20300,18500,18650,160082
2016-10-26,18650,19050,17550,18300,139048
2016-10-27,18100,22800,17800,18600,748525
2016-10-28,18350,19000,18300,18450,110893
2016-10-31,18400,18400,17150,17150,138653
2016-11-01,17100,17850,16650,16850,86355
2016-11-02,16650,16950,15450,16000,167037
2016-11-03,15700,17050,15700,16900,60468
2016-11-04,16600,17000,16250,16900,47510
2016-11-07,17000,17300,16600,17300,40778
2016-11-08,17400,18400,17200,18200,68131
2016-11-09,18200,18300,15050,16950,267011
2016-11-10,17800,18450,17400,18250,81907
2016-11-11,18200,18400,17600,17950,54910
2016-11-14,17850,18450,17800,18000,39188
2016-11-15,18250,18300,17200,17400,38898
2016-11-16,17550,17800,17100,17100,54268
2016-11-17,17450,17550,16700,17550,47052
2016-11-18,17400,17750,17300,17500,39988
2016-11-21,17400,18100,17300,17500,36930
2016-11-22,17600,18000,17500,17700,24273
2016-11-23,17750,18250,17650,18000,41045
2016-11-24,18000,18000,17000,17250,57466
2016-11-25,16850,17200,16700,16850,40100
2016-11-28,16800,16800,16050,16100,70825
2016-11-29,16000,16200,15700,16200,43528
2016-11-30,16300,16300,15800,16100,29979
2016-12-01,16100,17750,15650,17550,66075
2016-12-02,17500,18200,17100,17150,67920
2016-12-05,17150,17150,16500,16600,58838
2016-12-06,16650,17150,16600,16850,26843
2016-12-07,16600,16900,16200,16650,34937
2016-12-08,16550,16650,16000,16000,39451
2016-12-09,15800,16550,15800,16400,29159
2016-12-12,16800,16800,16250,16700,32979
2016-12-13,16700,17150,16400,16850,36938
2016-12-14,17200,17200,16700,16850,30192
2016-12-15,16850,17100,16650,16800,54724
2016-12-16,16800,17150,16550,17000,31309
2016-12-19,17100,17150,16500,16550,46650
2016-12-20,16500,17000,16500,16900,33436
2016-12-21,16750,16850,16050,16600,58996
2016-12-22,16700,16700,16250,16300,32208
2016-12-23,16150,16800,16050,16500,28691
2016-12-26,16400,16600,16150,16350,25627
2016-12-27,16150,17350,16150,17000,85291
2016-12-28,17000,17200,16450,16900,50148
2016-12-29,17150,17150,16350,16650,37010
2017-01-02,16550,16800,16050,16300,39519
2017-01-03,16250,16600,16050,16450,42212
2017-01-04,16650,16650,16100,16200,34248
2017-01-05,16200,16650,16150,16550,30106
2017-01-06,16600,16600,16250,16400,24037
2017-01-09,16300,16550,16150,16150,37104
2017-01-10,16100,16300,16050,16050,26459
2017-01-11,16000,16350,15900,15950,32774
2017-01-12,15850,16000,15600,15850,40411
2017-01-13,15850,16250,15750,16100,26614
2017-01-16,16000,16300,15750,15750,23957
2017-01-17,15750,15800,15550,15600,28323
2017-01-18,15550,15600,15200,15350,33933
2017-01-19,15500,15500,15200,15200,20083
2017-01-20,15200,15700,15100,15250,15381
2017-01-23,15200,15300,15000,15000,35988
2017-01-24,14800,15100,14150,14200,50027
2017-01-25,14250,14750,13750,13800,58702
2017-01-26,13650,15100,13550,14400,66892
2017-01-31,14300,14900,14050,14150,20872
2017-02-01,14100,14500,14100,14500,20977
2017-02-02,14350,14400,13950,13950,24340
2017-02-03,13900,14250,13650,13950,34949
2017-02-06,13900,14350,13750,14250,23231
2017-02-07,14300,14950,14200,14700,26639
2017-02-08,14800,14900,14050,14150,18175
2017-02-09,14100,14200,13550,13900,33483
2017-02-10,15850,17850,15150,17100,889639
2017-02-13,16800,17400,16450,16600,127111
2017-02-14,17100,19100,17000,17900,349777
2017-02-15,18500,18750,16200,16550,421201
2017-02-16,16550,16550,15350,15550,199932
2017-02-17,15350,15900,15200,15500,88432
2017-02-20,15350,15500,15100,15300,67892
2017-02-21,15300,15450,15000,15150,76108
2017-02-22,15250,15250,14200,14500,117188
2017-02-23,14450,14500,14000,14050,67144
2017-02-24,14050,14250,13950,14100,39540
2017-02-27,13950,14200,13950,14100,26410
2017-02-28,14250,14250,13950,14100,29974
