Date,Open,High,Low,Close,Volume
2021-08-10,448500,480000,400500,454000,5121520
2021-08-11,444500,446000,405000,407000,1647759
2021-08-12,414000,420500,402000,406000,947958
2021-08-13,415000,445500,408500,437000,1669847
2021-08-17,433000,460000,423000,451500,1189500
2021-08-18,449000,480000,437000,469000,1168167
2021-08-19,472500,498500,469500,492500,1258932
2021-08-20,506000,510000,467500,491500,1100068
2021-08-23,492000,499500,480000,484500,462461
2021-08-24,487500,489000,455000,460000,651528
2021-08-25,462500,474000,434500,451000,547287
2021-08-26,455500,471500,449500,469500,356488
2021-08-27,473000,498000,463500,497000,779064
2021-08-30,494000,499500,485000,497000,358146
2021-08-31,480000,494500,470500,491500,409300
2021-09-01,487000,507000,487000,507000,529067
2021-09-02,505000,520000,491500,491500,573318
2021-09-03,495000,510000,489000,509000,338553
2021-09-06,500000,503000,478500,482500,400109
2021-09-07,477000,479000,461000,464500,331012
2021-09-08,467000,484500,466500,483500,334185
2021-09-09,480500,493500,474000,475000,766976
2021-09-10,465000,469000,440500,447000,832774
2021-09-13,449500,457000,439000,451500,255115
2021-09-14,449500,478500,449500,478000,270284
2021-09-15,475500,499500,470000,493500,343058
2021-09-16,491500,498000,484500,492000,225694
2021-09-17,495000,502000,488000,493500,236970
2021-09-23,485000,501000,483000,500000,307363
2021-09-24,504000,504000,488500,493000,212264
2021-09-27,489000,502000,489000,498000,206449
2021-09-28,497000,503000,494000,500000,258981
2021-09-29,492000,501000,478500,500000,262394
2021-09-30,500000,516000,497500,502000,383165
2021-10-01,502000,505000,493000,498000,170528
2021-10-05,493000,496000,461500,463000,325618
2021-10-06,471000,473000,448000,454000,242842
2021-10-07,460000,476000,457500,474000,174489
2021-10-08,471000,477000,466000,470000,105885
2021-10-12,468500,487000,464000,484000,161134
2021-10-13,485500,498500,485500,488000,184613
2021-10-14,491500,494500,478000,478500,189867
2021-10-15,478000,483500,467500,472500,236323
2021-10-18,476000,489500,471500,486000,178931
2021-10-19,489500,497000,487000,493500,147933
2021-10-20,498000,502000,484000,487000,281768
2021-10-21,488500,498000,487000,493000,176975
2021-10-22,496000,500000,480000,488000,198513
2021-10-25,497500,514000,481500,488000,496570
2021-10-26,490500,499500,486500,498000,172246
2021-10-27,499000,503000,488500,489500,135786
2021-10-28,487500,494000,472500,475000,203112
2021-10-29,475000,479500,467500,469500,127375
2021-11-01,472000,485000,472000,478000,131659
2021-11-02,481500,492500,481500,483500,106072
2021-11-03,484000,485500,471000,472000,135814
2021-11-04,475000,478500,464500,468000,152616
2021-11-05,468000,468500,450500,451000,246727
2021-11-08,441000,445500,428000,441500,249370
2021-11-09,438000,467500,437500,465500,275041
2021-11-10,465500,494000,463500,484500,546349
2021-11-11,487000,544000,476000,540000,1822609
2021-11-12,535000,554000,516000,547000,1351285
2021-11-15,541000,555000,535000,548000,514345
2021-11-16,548000,563000,538000,547000,540891
2021-11-17,554000,580000,548000,567000,762917
2021-11-18,570000,574000,541000,543000,519439
2021-11-19,539000,549000,526000,542000,366848
2021-11-22,532000,541000,507000,516000,499182
2021-11-23,507000,519000,497500,505000,334064
2021-11-24,505000,514000,493000,509000,339342
2021-11-25,509000,518000,501000,504000,289504
2021-11-26,504000,515000,501000,506000,298183
2021-11-29,500000,524000,498500,510000,380148
2021-11-30,515000,526000,477000,503000,2455962
2021-12-01,504000,508000,482000,489000,463600
2021-12-02,485500,502000,481000,502000,258026
2021-12-03,498000,504000,492500,500000,245814
2021-12-06,499500,499500,472000,472500,313777
2021-12-07,473500,478000,455500,465000,321250
2021-12-08,468500,473500,461500,464500,227701
2021-12-09,466000,482000,466000,479000,307844
2021-12-10,475000,489500,472500,489500,221472
2021-12-13,489000,493000,484500,489500,182159
2021-12-14,491000,497500,485500,493000,163630
2021-12-15,493000,494000,485000,485000,111998
2021-12-16,489000,489500,481500,484000,167219
2021-12-17,483500,494500,479000,494500,1312605
2021-12-20,492000,492000,468000,471000,184429
2021-12-21,472500,478000,466500,466500,124689
2021-12-22,468500,474500,468000,470500,95964
2021-12-23,471000,472000,461000,464000,165010
2021-12-24,465000,467000,463000,463000,101425
2021-12-27,461000,463000,449000,450500,190773
2021-12-28,451000,463000,448500,462000,215074
2021-12-29,464000,473000,462000,467000,168633
